-1.778344315515061e+08,-3.092430882203429e+08,2.6277159871559847e+07
1.1701064622863612e+08,2.6991732713706976e+08,-3.84670332109013e+06
1.8808144341227204e+08,3.13881617573353e+08,9.640251179584095e+06
-4.499285470836102e+08,-1.1987785159504414e+06,1.2022445734108154e+07
1.4887337577840447e+08,-2.5160565204516578e+08,-2.182605093250605e+07
-1.3499083830608764e+08,-4.054857857209423e+08,-1.3726732267518472e+07
3.612221811666916e+07,4.843918547605424e+08,-8.551909466531965e+07
3.020171902889554e+08,1.9870951653135988e+08,4.05209416089409e+07
6.865712749437231e+07,3.871949229657826e+08,7.416362615990098e+07
-3.745519788373809e+08,2.2793403848943144e+07,5.295175204396957e+07
5.137312025660557e+08,-1.2353188628209886e+08,-2.1469824451828614e+07
1.505368631556902e+08,-3.2398062977775556e+08,-6.665888274432091e+07
2.645308479605718e+08,-3.1437722399618787e+08,-1.3908651852676239e+07
-2.8884873725584245e+08,2.902104351847898e+08,-7.175210530842634e+07
1.671670403007614e+08,-3.6659357298326313e+08,-4.796872344542029e+07
-4.428361898487136e+08,-1.8207508606865633e+08,6.411867179933964e+07
-8.08081908600384e+06,4.5585729955261564e+08,1.4232488998056494e+07
2.6146209568561488e+08,-3.132820012744509e+08,5.9324245401332835e+06
3.1240079851941603e+08,-1.6219265226264846e+08,9.869220714309292e+06
2.8034782447139794e+08,-2.5404028631015033e+07,-2.7233620543285143e+06
5.483699615026563e+06,-4.4212179721075934e+08,-4.3588638572985664e+07
2.409976271274848e+08,3.316050338199789e+08,-4.4310772728937685e+07
2.4842573350788522e+08,3.017514151196153e+08,-9.99529825884817e+06
1.7399636383030146e+08,-3.7617877334530383e+08,1.0142483798646525e+07
3.6406281393065214e+08,-1.630717472535521e+08,2.274532510870996e+07
1.6371294683948755e+08,-3.517748073658185e+08,-1.4047319870911371e+07
-2.5891997164408353e+08,-3.3690181290398085e+08,-3.452340253758567e+07
2.3260784734081164e+08,-2.5105716121591225e+08,1.7154951722511142e+07
3.1423725800360006e+08,6.3965767831842884e+07,-1.7982954675589863e+07
2.310372435121155e+08,1.3328297901934718e+08,-7.115920023880052e+06
-4.501017804336567e+08,1.8012204062466273e+08,-4.903483830333944e+07
3.2288453166835445e+08,2.675148615181942e+08,6.736135098442833e+07
3.435053630681751e+08,-3.5240516502840775e+08,2.989238414705529e+07
2.7113399444275778e+07,3.682199918431725e+08,6.505186982342028e+06
-3.8111586966635627e+08,-2.6223362681154108e+08,2.126779753713824e+07
-2.7965205843189603e+08,2.3772923239850956e+08,2.3138031532827605e+07
2.3519141000240737e+08,2.254519678431966e+08,1.4917599001289865e+08
-1.3099008464015846e+08,2.896464941094713e+08,3.387754714324963e+07
5.866772473071145e+07,3.531625592171987e+08,-8.412081828326166e+07
2.6812174007478723e+08,-3.8747202305304796e+08,7.788167420491758e+07
-1.686259912936995e+08,3.989195253953701e+08,7.945183612467483e+07
-1.9455591287496245e+08,3.2314150739905655e+08,-9.540825297312938e+07
8.421701092581835e+07,-4.5795917214935803e+08,5.531318711918581e+07
